camera,camera_indicator,total_apps,running_process,total_apps_with_internet_permission,upload_rate,download_rate,firewall_stat,malicious_website_visits,running_process_with_all_permission,malicious_stat,risk_factor
0,0,17,1,12,15,154,1,1,1,0,low
1,1,17,8,12,151,186,1,0,3,0,low
0,0,17,8,12,5,130,1,1,3,0,low
0,0,17,0,12,0,0,0,0,0,1,medium
0,0,17,6,12,119,144,0,1,0,0,medium
0,0,17,1,12,33,204,0,1,0,0,medium
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,3,12,38,442,1,0,2,0,low
1,1,17,6,12,149,265,1,0,1,0,low
1,0,17,2,12,144,202,0,0,1,1,medium
0,0,17,3,12,99,344,0,0,1,1,medium
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,1,12,153,33,1,1,2,0,low
1,1,17,2,12,177,299,0,1,2,0,medium
0,0,17,9,12,104,157,0,0,2,0,medium
1,0,17,6,12,78,311,0,1,1,1,high
1,1,17,7,12,31,146,0,1,3,0,medium
1,0,17,3,12,126,73,1,1,0,0,medium
1,0,17,6,12,29,345,1,1,2,0,medium
0,0,17,3,12,115,133,1,1,2,0,low
1,1,17,10,12,107,316,1,0,3,0,low
1,1,17,10,12,77,436,1,0,0,0,low
0,0,17,2,12,4,207,0,0,1,0,medium
0,0,17,6,12,79,160,0,0,3,0,medium
0,0,17,5,12,117,169,0,0,0,1,medium
0,0,17,5,12,76,277,0,0,3,0,medium
0,0,17,7,12,28,174,1,1,1,0,low
1,1,17,8,12,123,342,1,1,2,0,low
0,0,17,0,12,0,0,1,0,0,0,low
1,1,17,6,12,66,371,1,1,0,0,low
0,0,17,5,12,79,78,1,0,3,0,low
0,0,17,4,12,97,69,1,1,2,0,low
0,0,17,7,12,155,148,1,0,0,0,low
0,0,17,0,12,0,0,1,0,0,0,low
1,0,17,3,12,146,414,1,0,3,1,medium
1,0,17,10,12,158,223,1,1,0,0,medium
0,0,17,7,12,138,473,1,1,1,0,low
1,0,17,3,12,64,304,0,1,1,1,high
1,1,17,9,12,160,7,0,1,2,1,medium
1,0,17,7,12,3,287,1,0,2,1,medium
0,0,17,5,12,152,399,0,0,2,0,medium
0,0,17,10,12,154,472,1,1,1,0,low
0,0,17,3,12,155,155,0,1,2,0,medium
1,0,17,1,12,63,195,0,1,2,1,high
0,0,17,10,12,46,267,0,1,1,0,medium
0,0,17,3,12,153,201,0,0,2,0,medium
1,1,17,7,12,159,239,0,0,0,0,medium
1,1,17,8,12,198,249,1,0,3,0,low
1,1,17,9,12,159,422,0,0,2,0,medium
0,0,17,2,12,163,7,1,0,2,0,low
1,0,17,3,12,176,335,1,1,1,1,medium
1,1,17,8,12,0,234,0,1,1,1,medium
0,0,17,1,12,15,337,1,1,3,0,low
0,0,17,6,12,25,90,1,0,2,0,low
0,0,17,2,12,106,55,0,1,2,1,medium
0,0,17,9,12,149,276,1,1,3,0,low
0,0,17,9,12,57,174,0,0,3,0,medium
1,0,17,10,12,125,106,0,0,0,1,medium
0,0,17,6,12,2,392,0,0,1,1,medium
1,0,17,3,12,110,211,0,0,2,0,medium
0,0,17,7,12,45,471,1,1,0,0,low
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,9,12,170,143,1,1,1,0,low
0,0,17,5,12,125,145,0,0,2,0,medium
0,0,17,2,12,141,476,0,0,3,1,medium
1,0,17,6,12,63,349,0,0,0,1,medium
0,0,17,6,12,124,248,1,1,3,0,low
1,0,17,2,12,148,78,1,0,0,0,medium
0,0,17,1,12,78,397,1,1,3,0,low
0,0,17,1,12,35,254,0,0,2,1,medium
1,1,17,5,12,191,274,0,0,3,1,medium
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,8,12,183,60,0,0,0,0,medium
1,1,17,8,12,119,54,0,0,0,1,medium
1,0,17,6,12,171,345,0,1,3,1,high
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,5,12,195,115,0,0,2,1,medium
0,0,17,4,12,183,445,1,1,3,0,low
1,1,17,4,12,198,199,0,0,2,0,medium
0,0,17,6,12,111,53,1,1,1,0,low
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,4,12,15,132,1,0,1,0,low
0,0,17,10,12,75,300,0,1,0,0,medium
0,0,17,2,12,27,487,0,1,0,0,medium
0,0,17,10,12,11,390,0,0,2,0,medium
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,0,12,0,0,0,0,0,1,medium
1,1,17,4,12,53,427,0,0,3,0,medium
0,0,17,7,12,165,459,1,1,2,0,low
1,0,17,7,12,29,271,0,1,3,1,high
1,0,17,7,12,78,159,0,1,2,1,high
0,0,17,2,12,166,22,1,0,3,0,low
0,0,17,5,12,31,489,1,0,2,0,low
1,1,17,9,12,160,282,0,0,1,1,medium
1,1,17,4,12,161,256,1,1,2,0,low
0,0,17,0,12,0,0,1,0,0,0,low
1,0,17,4,12,105,123,0,1,0,0,medium
0,0,17,0,12,0,0,0,0,0,0,medium
1,1,17,7,12,148,10,1,0,2,0,low
0,0,17,7,12,114,238,1,1,0,0,low
0,0,17,9,12,45,66,1,0,0,0,low
0,0,17,2,12,200,481,0,1,2,1,medium
1,0,17,4,12,15,294,0,0,1,0,medium
1,1,17,9,12,190,448,1,0,2,0,low
1,0,17,8,12,180,98,1,0,2,1,medium
1,0,17,6,12,54,235,1,0,0,0,medium
0,0,17,4,12,118,301,1,0,1,0,low
0,0,17,8,12,83,255,1,0,2,0,low
0,0,17,4,12,72,259,0,0,2,0,medium
0,0,17,3,12,57,132,1,0,1,0,low
1,1,17,8,12,140,237,1,1,3,0,low
0,0,17,0,12,0,0,0,0,0,1,medium
0,0,17,2,12,77,373,1,0,0,0,low
1,1,17,10,12,71,391,1,1,2,0,low
0,0,17,2,12,176,178,1,1,3,0,low
1,0,17,3,12,92,296,1,1,2,1,medium
1,1,17,7,12,137,18,0,1,1,1,medium
1,1,17,7,12,33,423,1,1,3,0,low
1,0,17,2,12,45,396,0,0,1,1,medium
0,0,17,7,12,106,106,1,0,3,0,low
0,0,17,1,12,109,37,0,0,3,1,medium
1,1,17,6,12,164,21,1,1,3,0,low
0,0,17,10,12,48,56,1,0,1,0,low
0,0,17,2,12,156,363,1,0,3,0,low
1,0,17,1,12,85,26,1,0,3,0,medium
0,0,17,5,12,64,394,1,1,0,0,low
1,1,17,7,12,60,303,1,1,1,0,low
0,0,17,10,12,33,420,0,0,2,1,medium
0,0,17,3,12,58,268,1,1,1,0,low
1,0,17,1,12,170,168,1,1,2,1,medium
0,0,17,6,12,66,107,1,0,3,0,low
1,0,17,6,12,51,101,0,0,2,0,medium
0,0,17,0,12,0,0,1,0,0,0,low
1,1,17,6,12,94,112,0,1,0,0,medium
0,0,17,3,12,42,476,0,1,1,0,medium
0,0,17,10,12,68,6,1,1,1,0,low
0,0,17,6,12,156,220,1,0,2,0,low
1,1,17,8,12,92,378,1,0,0,0,low
0,0,17,3,12,64,285,0,1,2,0,medium
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,0,12,0,0,1,0,0,0,low
1,1,17,7,12,97,269,0,1,0,0,medium
0,0,17,7,12,39,1,1,0,2,0,low
0,0,17,9,12,169,286,1,0,1,0,low
1,1,17,1,12,101,182,1,1,2,0,low
1,1,17,9,12,166,219,1,0,3,0,low
0,0,17,5,12,131,99,1,1,3,0,low
0,0,17,5,12,173,107,0,1,0,0,medium
0,0,17,9,12,102,300,0,0,1,1,medium
1,0,17,5,12,56,252,1,0,3,0,medium
0,0,17,7,12,148,32,1,1,3,0,low
0,0,17,5,12,123,285,0,1,1,0,medium
1,1,17,5,12,52,38,1,0,1,0,low
1,1,17,7,12,174,397,1,1,2,0,low
1,1,17,4,12,130,96,1,1,1,0,low
1,1,17,7,12,14,110,1,1,0,0,low
1,1,17,6,12,20,160,1,0,0,0,low
1,0,17,1,12,58,468,0,1,0,0,medium
0,0,17,0,12,0,0,0,0,0,0,medium
1,1,17,6,12,186,83,0,1,2,1,medium
1,1,17,8,12,176,331,1,0,0,0,low
1,0,17,5,12,160,78,1,1,0,1,medium
0,0,17,8,12,6,9,0,0,3,1,medium
0,0,17,6,12,158,276,1,0,0,0,low
0,0,17,4,12,127,64,1,0,3,0,low
1,0,17,5,12,50,406,0,1,3,1,high
0,0,17,1,12,182,213,0,1,2,1,medium
1,0,17,10,12,193,410,0,0,2,0,medium
1,0,17,6,12,154,88,0,0,3,1,medium
0,0,17,8,12,140,18,0,1,2,1,medium
0,0,17,5,12,176,292,1,1,1,0,low
0,0,17,1,12,6,188,0,0,0,0,medium
1,0,17,5,12,138,19,0,0,1,1,medium
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,7,12,117,335,1,0,1,0,low
1,1,17,9,12,175,463,0,0,0,1,medium
0,0,17,8,12,23,356,0,1,0,0,medium
1,0,17,3,12,11,119,1,1,3,1,medium
0,0,17,6,12,73,20,1,0,3,0,low
0,0,17,9,12,188,63,1,1,2,0,low
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,7,12,197,426,1,1,0,0,low
1,1,17,7,12,76,271,0,1,3,0,medium
0,0,17,8,12,195,295,1,0,2,0,low
1,1,17,9,12,125,492,0,0,2,1,medium
0,0,17,10,12,34,20,1,1,1,0,low
0,0,17,4,12,124,16,1,0,2,0,low
0,0,17,2,12,67,395,1,1,3,0,low
0,0,17,0,12,0,0,0,0,0,1,medium
0,0,17,8,12,72,15,0,0,2,1,medium
0,0,17,3,12,136,207,0,0,3,0,medium
1,1,17,6,12,47,264,1,1,2,0,low
1,0,17,3,12,80,250,0,0,2,1,medium
1,0,17,10,12,81,377,1,1,2,0,medium
1,1,17,10,12,166,82,1,1,3,0,low
0,0,17,9,12,150,224,1,0,1,0,low
1,1,17,9,12,200,173,0,0,2,0,medium
0,0,17,9,12,148,232,1,1,2,0,low
1,1,17,3,12,55,386,0,1,2,1,medium
0,0,17,0,12,0,0,0,0,0,0,medium
1,0,17,3,12,74,393,1,0,1,0,medium
1,0,17,8,12,5,35,0,1,0,0,medium
1,0,17,10,12,4,371,1,1,0,1,medium
0,0,17,3,12,193,10,0,0,3,1,medium
0,0,17,1,12,104,9,1,0,0,0,low
1,1,17,7,12,112,201,0,1,1,1,medium
0,0,17,2,12,163,485,0,0,0,1,medium
0,0,17,0,12,0,0,0,0,0,1,medium
0,0,17,1,12,125,391,0,0,0,0,medium
1,0,17,9,12,150,464,1,1,1,1,medium
1,1,17,4,12,4,432,1,1,3,0,low
0,0,17,4,12,4,272,0,1,0,1,medium
0,0,17,7,12,139,222,1,0,0,0,low
0,0,17,4,12,38,409,1,0,1,0,low
0,0,17,8,12,5,161,1,1,3,0,low
1,1,17,9,12,137,478,0,1,2,0,medium
0,0,17,8,12,83,485,1,1,2,0,low
1,1,17,1,12,170,287,1,0,2,0,low
0,0,17,8,12,55,178,1,0,2,0,low
1,0,17,5,12,33,178,1,1,3,0,medium
0,0,17,7,12,200,345,1,0,0,0,low
1,1,17,7,12,16,16,1,1,0,0,low
1,1,17,10,12,88,435,1,1,3,0,low
0,0,17,6,12,82,335,1,0,0,0,low
1,1,17,9,12,190,378,1,1,3,0,low
0,0,17,10,12,134,173,0,0,0,1,medium
0,0,17,1,12,170,356,1,0,0,0,low
1,0,17,3,12,181,173,0,1,0,1,medium
1,0,17,8,12,161,42,1,0,0,1,medium
0,0,17,3,12,192,302,1,0,0,0,low
0,0,17,8,12,122,390,1,1,0,0,low
0,0,17,7,12,83,280,0,1,3,1,medium
1,1,17,1,12,1,153,1,1,3,0,low
0,0,17,0,12,0,0,0,0,0,1,medium
0,0,17,4,12,164,319,0,0,3,0,medium
1,0,17,8,12,66,363,0,0,2,1,medium
0,0,17,5,12,198,354,0,0,0,0,medium
1,1,17,7,12,181,122,1,0,3,0,low
0,0,17,4,12,180,481,0,0,1,1,medium
1,1,17,5,12,14,329,0,0,0,0,medium
1,1,17,8,12,182,117,1,0,2,0,low
0,0,17,6,12,51,353,1,1,1,0,low
0,0,17,9,12,0,406,0,1,0,1,medium
1,0,17,9,12,141,98,1,1,0,1,medium
0,0,17,5,12,94,80,1,1,0,0,low
0,0,17,2,12,114,289,1,0,1,0,low
1,0,17,8,12,181,112,1,1,2,1,medium
1,0,17,1,12,11,219,1,1,2,1,medium
0,0,17,4,12,88,275,0,0,3,0,medium
0,0,17,5,12,107,488,0,0,0,1,medium
1,1,17,7,12,54,466,0,1,2,1,medium
0,0,17,3,12,68,240,1,0,1,0,low
0,0,17,2,12,85,75,0,0,0,0,medium
0,0,17,4,12,125,231,0,0,3,1,medium
0,0,17,7,12,41,397,0,0,1,0,medium
1,1,17,7,12,155,63,1,0,0,0,low
1,0,17,3,12,136,3,0,0,0,1,medium
1,0,17,6,12,79,87,0,0,0,0,medium
0,0,17,2,12,153,313,0,1,2,1,medium
1,1,17,9,12,77,376,1,0,0,0,low
0,0,17,0,12,0,0,0,0,0,1,medium
1,0,17,1,12,123,425,0,0,2,0,medium
1,1,17,6,12,85,402,1,1,0,0,low
0,0,17,9,12,170,23,0,0,0,0,medium
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,0,12,0,0,1,0,0,0,low
1,1,17,5,12,24,495,1,0,0,0,low
0,0,17,7,12,132,266,1,0,1,0,low
1,1,17,7,12,136,412,1,0,1,0,low
0,0,17,9,12,152,216,0,0,1,1,medium
0,0,17,0,12,0,0,1,0,0,0,low
1,1,17,8,12,144,98,1,1,3,0,low
1,1,17,6,12,72,271,0,0,3,1,medium
0,0,17,4,12,24,186,0,0,3,0,medium
0,0,17,7,12,73,1,0,0,3,1,medium
1,0,17,8,12,126,435,0,1,3,1,high
0,0,17,3,12,156,340,0,1,1,1,medium
0,0,17,7,12,63,132,1,1,3,0,low
1,1,17,4,12,137,11,0,0,3,1,medium
0,0,17,7,12,193,417,0,0,1,0,medium
0,0,17,0,12,0,0,0,0,0,1,medium
0,0,17,7,12,114,2,1,1,0,0,low
1,1,17,1,12,158,400,1,0,1,0,low
1,1,17,9,12,92,226,0,0,2,0,medium
0,0,17,9,12,177,178,0,1,2,1,medium
0,0,17,0,12,0,0,0,0,0,1,medium
0,0,17,0,12,0,0,1,0,0,0,low
1,1,17,7,12,76,73,1,1,1,0,low
1,0,17,9,12,49,327,1,1,3,0,medium
0,0,17,10,12,179,428,1,1,2,0,low
0,0,17,8,12,181,38,0,0,2,1,medium
0,0,17,0,12,0,0,0,0,0,0,medium
1,1,17,3,12,95,67,1,1,1,0,low
0,0,17,6,12,190,422,0,0,2,1,medium
0,0,17,6,12,132,368,1,1,3,0,low
0,0,17,2,12,156,225,0,1,1,1,medium
1,1,17,5,12,167,326,1,1,3,0,low
1,1,17,1,12,64,150,1,0,3,0,low
0,0,17,10,12,184,389,0,0,2,0,medium
0,0,17,8,12,92,269,1,0,3,0,low
1,1,17,5,12,125,19,0,1,1,1,medium
0,0,17,10,12,42,357,1,0,3,0,low
1,1,17,8,12,19,281,1,1,3,0,low
0,0,17,10,12,86,491,0,1,0,1,medium
1,1,17,10,12,85,123,1,0,2,0,low
1,1,17,8,12,28,489,1,1,2,0,low
0,0,17,10,12,152,77,1,1,0,0,low
1,0,17,3,12,34,58,1,0,1,1,medium
0,0,17,2,12,21,211,0,1,0,1,medium
1,1,17,1,12,93,458,0,1,2,0,medium
0,0,17,1,12,170,62,1,1,2,0,low
1,1,17,5,12,139,248,1,1,1,0,low
0,0,17,7,12,157,66,0,0,1,1,medium
0,0,17,4,12,38,234,0,1,1,0,medium
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,7,12,93,267,0,0,1,1,medium
1,1,17,1,12,95,172,0,1,2,1,medium
1,0,17,4,12,17,193,1,0,3,1,medium
0,0,17,6,12,183,212,1,0,0,0,low
1,1,17,6,12,139,454,1,1,2,0,low
0,0,17,2,12,130,256,1,0,2,0,low
1,1,17,9,12,135,53,0,1,2,1,medium
1,1,17,7,12,124,261,0,1,3,1,medium
0,0,17,10,12,44,490,1,1,0,0,low
1,0,17,5,12,97,266,0,1,2,1,high
1,1,17,2,12,192,290,1,1,2,0,low
1,1,17,4,12,177,237,0,1,1,1,medium
1,0,17,5,12,63,114,1,1,0,1,medium
1,0,17,1,12,32,302,0,1,1,1,high
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,3,12,171,267,1,1,1,0,low
0,0,17,9,12,145,126,0,0,1,0,medium
0,0,17,4,12,47,127,1,1,3,0,low
0,0,17,9,12,145,360,1,1,0,0,low
0,0,17,3,12,28,157,0,1,3,1,medium
1,0,17,8,12,165,365,1,1,1,1,medium
1,0,17,10,12,78,474,0,1,3,1,high
0,0,17,3,12,113,472,1,0,1,0,low
0,0,17,10,12,117,422,1,0,2,0,low
0,0,17,5,12,173,266,1,0,1,0,low
1,0,17,4,12,180,170,1,1,3,1,medium
0,0,17,8,12,142,263,0,0,2,0,medium
1,0,17,7,12,194,6,0,1,3,1,high
1,0,17,4,12,50,480,0,0,1,0,medium
1,0,17,8,12,46,281,0,1,2,1,high
1,1,17,4,12,146,271,1,1,2,0,low
1,1,17,8,12,131,8,0,0,3,0,medium
1,0,17,9,12,162,496,1,1,0,0,medium
1,0,17,10,12,148,443,1,0,0,1,medium
1,0,17,1,12,30,43,1,1,3,0,medium
0,0,17,9,12,73,271,0,1,3,1,medium
1,0,17,7,12,8,369,0,0,3,1,medium
1,1,17,1,12,4,138,1,0,1,0,low
1,0,17,10,12,119,28,0,1,0,0,medium
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,8,12,163,224,1,0,3,0,low
1,0,17,2,12,33,168,1,0,3,0,medium
1,1,17,1,12,157,128,1,0,1,0,low
0,0,17,2,12,106,226,1,0,1,0,low
1,1,17,4,12,32,81,1,0,2,0,low
0,0,17,3,12,195,350,0,0,0,0,medium
1,1,17,7,12,74,281,0,1,3,0,medium
0,0,17,7,12,164,105,0,1,3,0,medium
0,0,17,5,12,139,167,1,1,2,0,low
0,0,17,1,12,150,252,1,0,0,0,low
0,0,17,6,12,73,188,0,0,0,0,medium
1,0,17,3,12,139,64,1,0,3,1,medium
1,1,17,4,12,97,389,1,1,1,0,low
0,0,17,9,12,186,469,0,0,0,0,medium
1,0,17,5,12,49,42,1,0,0,0,medium
0,0,17,6,12,55,89,1,1,3,0,low
1,1,17,8,12,198,416,0,0,3,1,medium
0,0,17,8,12,0,230,0,0,1,1,medium
0,0,17,9,12,124,95,1,1,3,0,low
1,1,17,3,12,113,309,0,0,3,1,medium
0,0,17,3,12,91,76,1,0,1,0,low
0,0,17,2,12,117,272,0,1,3,1,medium
0,0,17,4,12,120,438,1,1,3,0,low
0,0,17,6,12,123,413,0,0,2,1,medium
0,0,17,1,12,163,21,1,1,0,0,low
0,0,17,7,12,16,233,1,0,0,0,low
1,1,17,1,12,81,151,0,0,2,0,medium
0,0,17,5,12,116,169,0,1,2,0,medium
0,0,17,3,12,99,252,1,0,1,0,low
1,0,17,2,12,116,50,1,0,2,0,medium
1,1,17,1,12,13,118,1,0,3,0,low
1,1,17,8,12,109,308,1,0,1,0,low
1,1,17,10,12,120,23,0,0,0,1,medium
0,0,17,9,12,139,433,1,1,1,0,low
0,0,17,1,12,5,49,1,1,3,0,low
0,0,17,2,12,51,386,1,0,2,0,low
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,4,12,6,58,0,1,1,0,medium
0,0,17,5,12,122,134,1,0,2,0,low
0,0,17,7,12,33,263,1,0,2,0,low
0,0,17,5,12,52,488,0,1,2,1,medium
1,0,17,1,12,189,56,0,0,1,0,medium
1,1,17,1,12,128,468,0,1,3,1,medium
1,0,17,6,12,54,79,1,1,2,0,medium
1,0,17,5,12,140,78,1,0,3,0,medium
0,0,17,4,12,99,132,0,1,3,0,medium
0,0,17,2,12,89,459,0,0,3,1,medium
0,0,17,8,12,44,184,0,1,3,0,medium
1,1,17,10,12,102,101,1,1,1,0,low
1,0,17,8,12,159,447,0,1,2,1,high
1,1,17,2,12,53,23,0,0,1,0,medium
0,0,17,8,12,77,75,0,1,3,1,medium
1,1,17,2,12,196,112,0,0,0,0,medium
0,0,17,9,12,62,247,0,0,3,1,medium
1,1,17,5,12,75,225,0,1,1,1,medium
0,0,17,7,12,109,283,1,1,1,0,low
1,1,17,10,12,124,11,1,1,2,0,low
1,0,17,8,12,60,499,1,0,1,1,medium
0,0,17,9,12,141,382,1,0,0,0,low
0,0,17,2,12,97,193,1,1,1,0,low
0,0,17,7,12,77,423,1,1,0,0,low
0,0,17,10,12,132,116,0,1,1,1,medium
1,1,17,6,12,148,134,1,0,1,0,low
0,0,17,2,12,168,297,1,0,2,0,low
1,1,17,10,12,140,18,0,1,0,1,medium
0,0,17,8,12,94,0,1,0,0,0,low
0,0,17,5,12,97,473,1,0,0,0,low
0,0,17,8,12,111,459,1,0,0,0,low
1,0,17,7,12,159,38,0,0,1,1,medium
1,1,17,2,12,102,356,1,1,1,0,low
0,0,17,8,12,144,61,0,0,1,1,medium
0,0,17,8,12,15,341,0,1,1,1,medium
1,0,17,8,12,173,62,1,0,2,0,medium
0,0,17,8,12,11,56,0,1,3,0,medium
0,0,17,6,12,172,237,0,0,3,1,medium
1,1,17,4,12,161,475,0,1,0,0,medium
1,1,17,5,12,65,361,1,1,3,0,low
0,0,17,4,12,14,484,1,0,0,0,low
0,0,17,7,12,135,1,0,1,1,1,medium
0,0,17,8,12,98,392,0,0,2,1,medium
0,0,17,10,12,132,14,0,1,1,1,medium
0,0,17,1,12,4,362,0,0,0,1,medium
1,0,17,3,12,12,495,0,1,2,1,high
1,0,17,10,12,173,266,0,1,0,1,medium
1,0,17,8,12,12,162,1,0,1,0,medium
1,1,17,4,12,32,16,1,1,2,0,low
0,0,17,3,12,74,89,0,0,1,1,medium
1,1,17,4,12,103,84,1,1,3,0,low
0,0,17,3,12,0,119,1,1,0,0,low
0,0,17,2,12,76,434,1,0,3,0,low
1,1,17,10,12,66,247,0,1,3,0,medium
0,0,17,6,12,54,107,0,1,0,1,medium
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,2,12,22,144,0,0,0,0,medium
0,0,17,6,12,26,19,1,0,3,0,low
1,1,17,5,12,144,59,1,1,1,0,low
0,0,17,9,12,147,302,1,1,0,0,low
1,1,17,5,12,138,383,0,0,0,0,medium
0,0,17,1,12,188,120,1,1,1,0,low
0,0,17,6,12,56,216,0,0,2,0,medium
1,0,17,5,12,41,231,1,1,2,0,medium
1,0,17,10,12,3,202,1,0,0,1,medium
0,0,17,5,12,101,318,0,0,2,0,medium
0,0,17,5,12,39,81,1,1,3,0,low
0,0,17,5,12,172,233,0,1,1,0,medium
0,0,17,2,12,7,96,1,1,1,0,low
0,0,17,3,12,181,255,1,1,0,0,low
1,1,17,6,12,183,317,1,1,1,0,low
0,0,17,5,12,120,414,1,0,2,0,low
0,0,17,3,12,110,98,0,0,0,0,medium
1,0,17,5,12,85,482,1,1,2,0,medium
0,0,17,8,12,138,409,0,1,3,0,medium
1,1,17,2,12,20,458,1,0,1,0,low
0,0,17,5,12,22,173,0,0,0,0,medium
0,0,17,2,12,123,321,0,1,1,1,medium
0,0,17,10,12,13,44,0,0,3,0,medium
1,1,17,9,12,85,21,0,1,3,0,medium
1,0,17,6,12,98,188,0,1,2,1,high
1,1,17,2,12,36,487,0,0,0,1,medium
0,0,17,10,12,82,174,0,1,3,1,medium
0,0,17,9,12,193,7,1,1,0,0,low
1,1,17,5,12,66,375,0,1,0,1,medium
0,0,17,2,12,77,103,0,0,3,1,medium
1,1,17,1,12,19,234,0,0,1,0,medium
1,1,17,6,12,54,185,1,0,3,0,low
0,0,17,7,12,119,474,1,1,1,0,low
1,0,17,4,12,192,484,1,0,3,1,medium
1,1,17,10,12,82,458,1,0,2,0,low
1,1,17,9,12,81,468,0,1,1,0,medium
1,0,17,6,12,133,334,1,1,0,0,medium
1,0,17,8,12,108,290,0,0,3,1,medium
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,1,12,41,456,1,0,1,0,low
1,1,17,4,12,3,29,1,0,1,0,low
0,0,17,3,12,183,384,1,1,1,0,low
0,0,17,9,12,188,332,1,0,1,0,low
0,0,17,5,12,42,63,1,1,2,0,low
0,0,17,9,12,32,52,0,1,1,0,medium
0,0,17,10,12,58,214,1,1,3,0,low
1,0,17,1,12,130,382,1,0,3,1,medium
0,0,17,0,12,0,0,0,0,0,0,medium
1,1,17,3,12,166,301,0,0,2,0,medium
0,0,17,5,12,20,334,1,1,3,0,low
0,0,17,2,12,18,112,0,0,3,0,medium
1,0,17,4,12,117,87,0,0,3,0,medium
1,1,17,10,12,109,168,1,1,1,0,low
0,0,17,4,12,163,462,0,0,1,0,medium
0,0,17,5,12,156,432,1,1,0,0,low
1,0,17,2,12,77,262,1,1,1,0,medium
1,1,17,6,12,26,265,0,0,3,0,medium
0,0,17,5,12,34,229,0,1,1,0,medium
1,0,17,7,12,177,470,1,1,3,0,medium
1,1,17,4,12,180,197,1,0,3,0,low
0,0,17,3,12,183,45,0,0,3,0,medium
1,0,17,5,12,55,382,0,1,0,0,medium
1,1,17,2,12,1,104,0,0,0,0,medium
1,0,17,8,12,37,450,0,0,0,0,medium
1,0,17,4,12,12,426,0,1,2,1,high
1,1,17,7,12,138,405,0,1,1,1,medium
1,0,17,8,12,192,208,1,0,3,0,medium
1,0,17,7,12,86,460,1,0,3,1,medium
0,0,17,1,12,148,270,1,0,2,0,low
1,0,17,4,12,141,437,0,0,2,0,medium
1,0,17,9,12,112,88,1,1,2,1,medium
1,1,17,7,12,71,268,1,1,0,0,low
0,0,17,8,12,109,391,0,0,1,0,medium
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,9,12,190,260,0,0,0,0,medium
0,0,17,2,12,97,289,0,0,0,1,medium
1,1,17,5,12,134,28,1,0,0,0,low
1,1,17,1,12,145,293,0,0,2,1,medium
1,0,17,10,12,11,460,1,1,2,0,medium
0,0,17,4,12,135,401,0,1,3,1,medium
0,0,17,5,12,142,468,1,0,0,0,low
0,0,17,3,12,64,153,1,0,1,0,low
0,0,17,7,12,184,289,0,1,3,0,medium
1,0,17,9,12,121,179,0,1,0,0,medium
0,0,17,0,12,0,0,0,0,0,0,medium
0,0,17,2,12,178,198,0,0,3,1,medium
1,1,17,1,12,15,75,1,0,3,0,low
1,1,17,3,12,11,307,1,0,2,0,low
1,0,17,5,12,192,448,0,0,3,0,medium
1,1,17,5,12,4,68,1,1,2,0,low
0,0,17,6,12,137,315,1,0,1,0,low
1,1,17,3,12,123,257,0,1,1,0,medium
1,0,17,2,12,117,172,0,0,3,1,medium
0,0,17,0,12,0,0,1,0,0,0,low
1,1,17,4,12,120,30,1,1,1,0,low
1,1,17,10,12,176,313,1,0,2,0,low
1,0,17,7,12,163,19,0,1,3,1,high
0,0,17,4,12,138,352,0,0,0,1,medium
1,0,17,3,12,90,342,0,0,1,0,medium
0,0,17,1,12,111,36,1,1,1,0,low
0,0,17,10,12,191,258,0,1,1,1,medium
0,0,17,6,12,133,246,0,1,3,0,medium
1,0,17,3,12,199,301,1,1,0,1,medium
0,0,17,9,12,136,281,0,0,2,1,medium
0,0,17,9,12,133,11,1,0,2,0,low
1,1,17,6,12,174,385,1,1,3,0,low
1,1,17,1,12,161,489,1,0,3,0,low
0,0,17,0,12,0,0,1,0,0,0,low
0,0,17,2,12,60,275,1,1,2,0,low
0,0,17,1,12,19,304,1,0,2,0,low
1,1,17,8,12,131,99,0,1,2,1,medium
1,0,17,6,12,194,412,1,1,2,0,medium
0,0,17,5,12,151,161,0,1,2,1,medium
0,0,17,0,12,0,0,1,0,0,0,low
1,0,17,2,12,24,173,1,1,0,1,medium
0,0,17,7,12,175,79,1,0,0,0,low
1,0,17,8,12,195,420,1,0,3,0,medium
0,0,17,2,12,177,241,1,0,0,0,low
